Experiment,Exp_Genotype,Vial Number,Genotype,Replicate,Treatment,Wolbachia,Date,Day,Time,Media,Pupae,Experimenter,Observations
fDEV011,fDEV011_45,168,45,3,EtOH,0,9/8/2019,24,1645,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_45,168,45,3,EtOH,0,9/5/2019,21,1710,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_45,168,45,3,EtOH,0,8/29/1029,14,1800,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_45,168,45,3,EtOH,0,8/22/2019,7,1500,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_315,60,315,3,EtOH,0,8/31/2019,16,1330,Lee Group CT + antibiotics,0,KH,
fDEV011,fDEV011_315,60,315,3,EtOH,0,9/7/2019,23,1345,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_315,60,315,3,EtOH,0,8/21/2019,6,1400,Lee Group CT + antibiotics,0,JS,
fDEV011,fDEV011_315,60,315,3,EtOH,0,8/27/2019,12,1400,Lee Group CT + antibiotics,0,KH,
fDEV011,fDEV011_315,60,315,3,EtOH,0,9/6/2019,22,1400,Lee Group CT + antibiotics,0,SZ,
fDEV011,fDEV011_315,60,315,3,EtOH,0,8/30/2019,15,1500,Lee Group CT + antibiotics,0,JS,
fDEV011,fDEV011_315,60,315,3,EtOH,0,9/3/2019,19,1520,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_315,60,315,3,EtOH,0,8/28/2019,13,1530,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_315,60,315,3,EtOH,0,9/4/2019,20,1530,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_315,60,315,3,EtOH,0,9/1/2019,17,1600,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_315,60,315,3,EtOH,0,9/9/2019,25,1630,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_315,60,315,3,EtOH,0,9/2/2019,18,1640,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_315,60,315,3,EtOH,0,9/8/2019,24,1645,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_315,60,315,3,EtOH,0,9/5/2019,21,1710,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_315,60,315,3,EtOH,0,8/29/1029,14,1800,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_315,60,315,3,EtOH,0,8/22/2019,7,1500,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_321,63,321,3,EtOH,1,8/26/2019,11,1300,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_321,63,321,3,EtOH,1,8/31/2019,16,1330,Lee Group CT + antibiotics,0,KH,
fDEV011,fDEV011_321,63,321,3,EtOH,1,9/7/2019,23,1345,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_321,63,321,3,EtOH,1,8/21/2019,6,1400,Lee Group CT + antibiotics,0,JS,
fDEV011,fDEV011_321,63,321,3,EtOH,1,8/27/2019,12,1400,Lee Group CT + antibiotics,0,KH,
fDEV011,fDEV011_321,63,321,3,EtOH,1,9/6/2019,22,1400,Lee Group CT + antibiotics,0,SZ,
fDEV011,fDEV011_321,63,321,3,EtOH,1,8/30/2019,15,1500,Lee Group CT + antibiotics,0,JS,
fDEV011,fDEV011_321,63,321,3,EtOH,1,9/3/2019,19,1520,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_321,63,321,3,EtOH,1,8/28/2019,13,1530,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_321,63,321,3,EtOH,1,9/4/2019,20,1530,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_321,63,321,3,EtOH,1,9/1/2019,17,1600,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_321,63,321,3,EtOH,1,9/9/2019,25,1630,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_321,63,321,3,EtOH,1,9/2/2019,18,1640,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_321,63,321,3,EtOH,1,9/8/2019,24,1645,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_321,63,321,3,EtOH,1,9/5/2019,21,1710,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_321,63,321,3,EtOH,1,8/29/1029,14,1800,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_358,219,358,3,EtOH,0,8/26/2019,11,1300,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_358,219,358,3,EtOH,0,8/31/2019,16,1330,Lee Group CT + antibiotics,0,KH,
fDEV011,fDEV011_358,219,358,3,EtOH,0,9/7/2019,23,1345,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_358,219,358,3,EtOH,0,8/21/2019,6,1400,Lee Group CT + antibiotics,0,JS,
fDEV011,fDEV011_358,219,358,3,EtOH,0,8/27/2019,12,1400,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_358,219,358,3,EtOH,0,9/6/2019,22,1400,Lee Group CT + antibiotics,0,SZ,
fDEV011,fDEV011_358,219,358,3,EtOH,0,9/3/2019,19,1520,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_358,219,358,3,EtOH,0,9/4/2019,20,1530,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_358,219,358,3,EtOH,0,9/1/2019,17,1600,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_358,219,358,3,EtOH,0,9/9/2019,25,1630,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_358,219,358,3,EtOH,0,9/2/2019,18,1640,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_358,219,358,3,EtOH,0,9/8/2019,24,1645,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_358,219,358,3,EtOH,0,9/5/2019,21,1710,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_358,219,358,3,EtOH,0,8/29/1029,14,1800,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_358,219,358,3,EtOH,0,8/22/2019,7,1500,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_362,221,362,3,EtOH,1,8/26/2019,11,1300,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_362,221,362,3,EtOH,1,8/31/2019,16,1330,Lee Group CT + antibiotics,0,KH,
fDEV011,fDEV011_362,221,362,3,EtOH,1,9/7/2019,23,1345,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_362,221,362,3,EtOH,1,8/21/2019,6,1400,Lee Group CT + antibiotics,0,JS,
fDEV011,fDEV011_362,221,362,3,EtOH,1,8/27/2019,12,1400,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_362,221,362,3,EtOH,1,9/6/2019,22,1400,Lee Group CT + antibiotics,0,SZ,
fDEV011,fDEV011_362,221,362,3,EtOH,1,8/30/2019,15,1500,Lee Group CT + antibiotics,0,JS,
fDEV011,fDEV011_362,221,362,3,EtOH,1,9/3/2019,19,1520,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_362,221,362,3,EtOH,1,8/28/2019,13,1530,Lee Group CT + antibiotics,0,KH,
fDEV011,fDEV011_362,221,362,3,EtOH,1,9/4/2019,20,1530,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_362,221,362,3,EtOH,1,9/1/2019,17,1600,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_362,221,362,3,EtOH,1,9/9/2019,25,1630,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_362,221,362,3,EtOH,1,9/2/2019,18,1640,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_362,221,362,3,EtOH,1,9/8/2019,24,1645,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_362,221,362,3,EtOH,1,9/5/2019,21,1710,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_362,221,362,3,EtOH,1,8/29/1029,14,1800,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_362,221,362,3,EtOH,1,8/22/2019,7,1500,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_382,184,382,3,EtOH,1,8/26/2019,11,1300,Lee Group CT + antibiotics,0,KH,
fDEV011,fDEV011_382,184,382,3,EtOH,1,8/31/2019,16,1330,Lee Group CT + antibiotics,0,KH,
fDEV011,fDEV011_382,184,382,3,EtOH,1,9/7/2019,23,1345,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_382,184,382,3,EtOH,1,8/21/2019,6,1400,Lee Group CT + antibiotics,0,JS,
fDEV011,fDEV011_382,184,382,3,EtOH,1,9/6/2019,22,1400,Lee Group CT + antibiotics,0,SZ,
fDEV011,fDEV011_382,184,382,3,EtOH,1,8/30/2019,15,1500,Lee Group CT + antibiotics,0,JS,
fDEV011,fDEV011_382,184,382,3,EtOH,1,9/3/2019,19,1520,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_382,184,382,3,EtOH,1,8/28/2019,13,1530,Lee Group CT + antibiotics,0,KH,
fDEV011,fDEV011_382,184,382,3,EtOH,1,9/4/2019,20,1530,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_382,184,382,3,EtOH,1,9/1/2019,17,1600,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_382,184,382,3,EtOH,1,9/9/2019,25,1630,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_382,184,382,3,EtOH,1,9/2/2019,18,1640,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_382,184,382,3,EtOH,1,9/8/2019,24,1645,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_382,184,382,3,EtOH,1,9/5/2019,21,1710,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_382,184,382,3,EtOH,1,8/29/1029,14,1800,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_382,184,382,3,EtOH,1,8/22/2019,7,1500,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_385,98,385,3,EtOH,0,8/26/2019,11,1300,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_385,98,385,3,EtOH,0,8/31/2019,16,1330,Lee Group CT + antibiotics,0,KH,
fDEV011,fDEV011_385,98,385,3,EtOH,0,9/7/2019,23,1345,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_385,98,385,3,EtOH,0,8/21/2019,6,1400,Lee Group CT + antibiotics,0,JS,
fDEV011,fDEV011_385,98,385,3,EtOH,0,8/27/2019,12,1400,Lee Group CT + antibiotics,0,JS,
fDEV011,fDEV011_385,98,385,3,EtOH,0,9/6/2019,22,1400,Lee Group CT + antibiotics,0,SZ,
fDEV011,fDEV011_385,98,385,3,EtOH,0,8/30/2019,15,1500,Lee Group CT + antibiotics,0,JS,
fDEV011,fDEV011_385,98,385,3,EtOH,0,9/3/2019,19,1520,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_385,98,385,3,EtOH,0,8/28/2019,13,1530,Lee Group CT + antibiotics,0,KH,
fDEV011,fDEV011_385,98,385,3,EtOH,0,9/4/2019,20,1530,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_385,98,385,3,EtOH,0,9/1/2019,17,1600,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_385,98,385,3,EtOH,0,9/9/2019,25,1630,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_385,98,385,3,EtOH,0,9/2/2019,18,1640,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_385,98,385,3,EtOH,0,9/8/2019,24,1645,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_385,98,385,3,EtOH,0,9/5/2019,21,1710,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_385,98,385,3,EtOH,0,8/29/1029,14,1800,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_385,98,385,3,EtOH,0,8/22/2019,7,1500,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_390,239,390,3,EtOH,0,8/26/2019,11,1300,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_390,239,390,3,EtOH,0,8/31/2019,16,1330,Lee Group CT + antibiotics,0,KH,
fDEV011,fDEV011_390,239,390,3,EtOH,0,9/7/2019,23,1345,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_390,239,390,3,EtOH,0,8/21/2019,6,1400,Lee Group CT + antibiotics,0,JS,
fDEV011,fDEV011_390,239,390,3,EtOH,0,9/6/2019,22,1400,Lee Group CT + antibiotics,0,SZ,
fDEV011,fDEV011_390,239,390,3,EtOH,0,8/30/2019,15,1500,Lee Group CT + antibiotics,0,JS,
fDEV011,fDEV011_390,239,390,3,EtOH,0,9/3/2019,19,1520,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_390,239,390,3,EtOH,0,9/4/2019,20,1530,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_390,239,390,3,EtOH,0,9/1/2019,17,1600,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_390,239,390,3,EtOH,0,9/9/2019,25,1630,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_390,239,390,3,EtOH,0,9/8/2019,24,1645,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_390,239,390,3,EtOH,0,9/5/2019,21,1710,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_390,239,390,3,EtOH,0,8/29/1029,14,1800,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_390,239,390,3,EtOH,0,8/22/2019,7,1500,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_405,1,405,3,EtOH,1,8/26/2019,11,1300,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_405,1,405,3,EtOH,1,8/31/2019,16,1330,Lee Group CT + antibiotics,0,KH,
fDEV011,fDEV011_405,1,405,3,EtOH,1,9/7/2019,23,1345,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_405,1,405,3,EtOH,1,8/21/2019,6,1400,Lee Group CT + antibiotics,0,JS,
fDEV011,fDEV011_405,1,405,3,EtOH,1,8/27/2019,12,1400,Lee Group CT + antibiotics,0,KH,
fDEV011,fDEV011_405,1,405,3,EtOH,1,9/6/2019,22,1400,Lee Group CT + antibiotics,0,SZ,
fDEV011,fDEV011_405,1,405,3,EtOH,1,8/30/2019,15,1500,Lee Group CT + antibiotics,0,JS,
fDEV011,fDEV011_405,1,405,3,EtOH,1,9/3/2019,19,1520,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_405,1,405,3,EtOH,1,8/28/2019,13,1530,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_405,1,405,3,EtOH,1,9/4/2019,20,1530,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_405,1,405,3,EtOH,1,9/1/2019,17,1600,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_405,1,405,3,EtOH,1,9/9/2019,25,1630,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_405,1,405,3,EtOH,1,9/2/2019,18,1640,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_405,1,405,3,EtOH,1,9/8/2019,24,1645,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_405,1,405,3,EtOH,1,9/5/2019,21,1710,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_405,1,405,3,EtOH,1,8/25/2019,10,1730,Lee Group CT + antibiotics,0,KH,
fDEV011,fDEV011_405,1,405,3,EtOH,1,8/29/1029,14,1800,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_426,99,426,3,EtOH,0,8/26/2019,11,1300,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_426,99,426,3,EtOH,0,8/31/2019,16,1330,Lee Group CT + antibiotics,0,KH,
fDEV011,fDEV011_426,99,426,3,EtOH,0,9/7/2019,23,1345,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_426,99,426,3,EtOH,0,8/21/2019,6,1400,Lee Group CT + antibiotics,0,JS,
fDEV011,fDEV011_426,99,426,3,EtOH,0,8/27/2019,12,1400,Lee Group CT + antibiotics,0,JS,
fDEV011,fDEV011_426,99,426,3,EtOH,0,9/6/2019,22,1400,Lee Group CT + antibiotics,0,SZ,
fDEV011,fDEV011_426,99,426,3,EtOH,0,9/3/2019,19,1520,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_426,99,426,3,EtOH,0,8/28/2019,13,1530,Lee Group CT + antibiotics,0,KH,
fDEV011,fDEV011_426,99,426,3,EtOH,0,9/4/2019,20,1530,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_426,99,426,3,EtOH,0,9/1/2019,17,1600,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_426,99,426,3,EtOH,0,9/9/2019,25,1630,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_426,99,426,3,EtOH,0,9/2/2019,18,1640,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_426,99,426,3,EtOH,0,9/8/2019,24,1645,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_426,99,426,3,EtOH,0,9/5/2019,21,1710,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_426,99,426,3,EtOH,0,8/25/2019,10,1730,Lee Group CT + antibiotics,0,KH,
fDEV011,fDEV011_426,99,426,3,EtOH,0,8/29/1029,14,1800,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_426,99,426,3,EtOH,0,8/22/2019,7,1500,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_439,21,439,3,EtOH,0,8/26/2019,11,1300,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_439,21,439,3,EtOH,0,9/7/2019,23,1345,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_439,21,439,3,EtOH,0,8/21/2019,6,1400,Lee Group CT + antibiotics,0,JS,
fDEV011,fDEV011_439,21,439,3,EtOH,0,8/27/2019,12,1400,Lee Group CT + antibiotics,0,KH,
fDEV011,fDEV011_439,21,439,3,EtOH,0,9/6/2019,22,1400,Lee Group CT + antibiotics,0,SZ,
fDEV011,fDEV011_439,21,439,3,EtOH,0,8/30/2019,15,1500,Lee Group CT + antibiotics,0,JS,
fDEV011,fDEV011_439,21,439,3,EtOH,0,9/3/2019,19,1520,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_439,21,439,3,EtOH,0,8/28/2019,13,1530,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_439,21,439,3,EtOH,0,9/4/2019,20,1530,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_439,21,439,3,EtOH,0,9/1/2019,17,1600,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_439,21,439,3,EtOH,0,9/9/2019,25,1630,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_439,21,439,3,EtOH,0,9/2/2019,18,1640,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_439,21,439,3,EtOH,0,9/8/2019,24,1645,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_439,21,439,3,EtOH,0,9/5/2019,21,1710,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_439,21,439,3,EtOH,0,8/25/2019,10,1730,Lee Group CT + antibiotics,0,KH,
fDEV011,fDEV011_439,21,439,3,EtOH,0,8/29/1029,14,1800,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_461,119,461,3,EtOH,1,8/31/2019,16,1330,Lee Group CT + antibiotics,0,KH,
fDEV011,fDEV011_461,119,461,3,EtOH,1,9/7/2019,23,1345,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_461,119,461,3,EtOH,1,8/21/2019,6,1400,Lee Group CT + antibiotics,0,JS,
fDEV011,fDEV011_461,119,461,3,EtOH,1,8/24/2019,9,1400,Lee Group CT + antibiotics,0,JS,
fDEV011,fDEV011_461,119,461,3,EtOH,1,9/6/2019,22,1400,Lee Group CT + antibiotics,0,SZ,
fDEV011,fDEV011_461,119,461,3,EtOH,1,8/30/2019,15,1500,Lee Group CT + antibiotics,0,JS,
fDEV011,fDEV011_461,119,461,3,EtOH,1,9/3/2019,19,1520,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_461,119,461,3,EtOH,1,9/4/2019,20,1530,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_461,119,461,3,EtOH,1,9/1/2019,17,1600,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_461,119,461,3,EtOH,1,9/9/2019,25,1630,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_461,119,461,3,EtOH,1,9/2/2019,18,1640,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_461,119,461,3,EtOH,1,9/8/2019,24,1645,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_461,119,461,3,EtOH,1,9/5/2019,21,1710,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_461,119,461,3,EtOH,1,8/29/1029,14,1800,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_461,119,461,3,EtOH,1,8/22/2019,7,1500,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_461,119,461,3,EtOH,1,8/23/2019,8,1500,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_491,89,491,3,EtOH,0,8/26/2019,11,1300,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_491,89,491,3,EtOH,0,8/31/2019,16,1330,Lee Group CT + antibiotics,0,KH,
fDEV011,fDEV011_491,89,491,3,EtOH,0,9/7/2019,23,1345,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_491,89,491,3,EtOH,0,8/21/2019,6,1400,Lee Group CT + antibiotics,0,JS,
fDEV011,fDEV011_491,89,491,3,EtOH,0,8/27/2019,12,1400,Lee Group CT + antibiotics,0,KH,
fDEV011,fDEV011_491,89,491,3,EtOH,0,9/6/2019,22,1400,Lee Group CT + antibiotics,0,SZ,
fDEV011,fDEV011_491,89,491,3,EtOH,0,8/30/2019,15,1500,Lee Group CT + antibiotics,0,JS,
fDEV011,fDEV011_491,89,491,3,EtOH,0,9/3/2019,19,1520,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_491,89,491,3,EtOH,0,8/28/2019,13,1530,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_491,89,491,3,EtOH,0,9/4/2019,20,1530,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_491,89,491,3,EtOH,0,9/1/2019,17,1600,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_491,89,491,3,EtOH,0,9/9/2019,25,1630,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_491,89,491,3,EtOH,0,9/2/2019,18,1640,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_491,89,491,3,EtOH,0,9/8/2019,24,1645,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_491,89,491,3,EtOH,0,9/5/2019,21,1710,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_491,89,491,3,EtOH,0,8/25/2019,10,1730,Lee Group CT + antibiotics,0,KH,
fDEV011,fDEV011_491,89,491,3,EtOH,0,8/29/1029,14,1800,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_502,77,502,3,EtOH,0,8/31/2019,16,1330,Lee Group CT + antibiotics,0,KH,
fDEV011,fDEV011_502,77,502,3,EtOH,0,9/7/2019,23,1345,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_502,77,502,3,EtOH,0,8/21/2019,6,1400,Lee Group CT + antibiotics,0,JS,
fDEV011,fDEV011_502,77,502,3,EtOH,0,9/6/2019,22,1400,Lee Group CT + antibiotics,0,SZ,
fDEV011,fDEV011_502,77,502,3,EtOH,0,8/30/2019,15,1500,Lee Group CT + antibiotics,0,JS,
fDEV011,fDEV011_502,77,502,3,EtOH,0,9/3/2019,19,1520,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_502,77,502,3,EtOH,0,9/4/2019,20,1530,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_502,77,502,3,EtOH,0,9/1/2019,17,1600,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_502,77,502,3,EtOH,0,9/9/2019,25,1630,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_502,77,502,3,EtOH,0,9/2/2019,18,1640,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_502,77,502,3,EtOH,0,9/8/2019,24,1645,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_502,77,502,3,EtOH,0,9/5/2019,21,1710,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_502,77,502,3,EtOH,0,8/29/1029,14,1800,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_502,77,502,3,EtOH,0,8/22/2019,7,1500,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_502,77,502,3,EtOH,0,8/23/2019,8,1500,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_517,206,517,3,EtOH,0,8/26/2019,11,1300,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_517,206,517,3,EtOH,0,8/31/2019,16,1330,Lee Group CT + antibiotics,0,KH,
fDEV011,fDEV011_517,206,517,3,EtOH,0,9/7/2019,23,1345,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_517,206,517,3,EtOH,0,8/21/2019,6,1400,Lee Group CT + antibiotics,0,JS,
fDEV011,fDEV011_517,206,517,3,EtOH,0,8/27/2019,12,1400,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_517,206,517,3,EtOH,0,9/6/2019,22,1400,Lee Group CT + antibiotics,0,SZ,
fDEV011,fDEV011_517,206,517,3,EtOH,0,8/30/2019,15,1500,Lee Group CT + antibiotics,0,JS,
fDEV011,fDEV011_517,206,517,3,EtOH,0,9/3/2019,19,1520,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_517,206,517,3,EtOH,0,9/4/2019,20,1530,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_517,206,517,3,EtOH,0,9/1/2019,17,1600,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_517,206,517,3,EtOH,0,9/9/2019,25,1630,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_517,206,517,3,EtOH,0,9/2/2019,18,1640,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_517,206,517,3,EtOH,0,9/8/2019,24,1645,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_517,206,517,3,EtOH,0,9/5/2019,21,1710,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_517,206,517,3,EtOH,0,8/29/1029,14,1800,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_517,206,517,3,EtOH,0,8/22/2019,7,1500,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_530,80,530,3,EtOH,1,8/26/2019,11,1300,Lee Group CT + antibiotics,0,VP,
fDEV011,fDEV011_530,80,530,3,EtOH,1,8/31/2019,16,1330,Lee Group CT + antibiotics,0,KH,
fDEV011,fDEV011_530,80,530,3,EtOH,1,9/7/2019,23,1345,Lee Group CT + antibiotics,0,MBL,
fDEV011,fDEV011_530,80,530,3,EtOH,1,8/21/2019,6,1400,Lee Group CT + antibiotics,0,JS,
fDEV011,fDEV011_530,80,530,3,EtOH,1,8/27/2019,12,1400,Lee Group CT + antibiotics,0,KH,
